PN;MachineAuto;AlarmActive;LC_Interrupt;ScrapRequest;ActiveStep;CMD_0A;CMD_0B;CMD_0C;CMD_0D;STS_0A;STS_0B;STS_0C;STS_0D;MSK_0A;MSK_0B;MSK_0C;MSK_0D;DateTime
670110100B;1;0;1;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;20;4;-107939440;7941;174655490;4;-107284070;7941;173604866;-1;-18481163;-1;-2623491;1.75E+12
670110100B;1;0;0;0;23;6;-90113376;7946;174655490;6;984234666;6410;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;29;4;-89458006;8064;174655490;4;-89458006;7808;172556290;-1;-2097153;-11;-19400707;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172294146;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172294146;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;0;0;32;36;-89458006;7946;174391298;36;-89458006;7946;174391298;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;7;12;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;1;0;12;12;-178850474;7941;178587650;4;-178850474;7941;178585602;-1;-68157507;-1;-2051;1.75E+12
670110100B;1;0;1;0;15;4;-178588326;7941;178587699;4;89785690;5;178585602;-1;-84934723;-1;-2051;1.75E+12
670110100B;1;0;0;0;17;4;-107284070;7941;178587650;4;2040199578;7941;178585602;-1;-17825793;-1;-2051;1.75E+12
670110100B;1;0;1;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173606914;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;22;4;-90113376;7946;174655490;4;-125110134;6410;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;24;14;-90113376;7946;174655490;6;-89458006;7946;172556290;-1;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;30;65540;-89458006;8074;174653442;65540;-89458006;1930;172556290;-1;-2097153;-1;-2623491;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172294146;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;174391298;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;7;12;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;0;0;8;4;-178588326;7941;178587650;4;-265621494;7941;178585602;-1;-1;-1;-2051;1.75E+12
670110100B;1;0;1;0;12;12;-178850474;7941;178587650;4;-178850474;7941;178585602;-1;-68157507;-1;-2051;1.75E+12
670110100B;1;0;0;0;17;4;-107284070;7941;178587650;4;161089946;5;178585602;-1;-17825793;-1;-2051;1.75E+12
670110100B;1;0;1;0;19;4;-107284070;7941;173606914;4;-107284070;7685;177537026;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;1;1;-90113376;6400;2;1;-125110134;6400;177537026;-1;-2754571;-1551;-268371971;1.75E+12
670110100B;1;0;1;0;5;8388612;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;0;0;8;4;-178588326;7941;178587650;4;-267717622;7941;178585602;-1;-1;-1;-2051;1.75E+12
670110100B;1;0;1;0;12;12;-178850474;7941;178587650;4;-178850474;7941;178585602;-1;-68157507;-1;-2051;1.75E+12
670110100B;1;0;0;0;18;4;-107284070;7941;177539074;4;-107284070;7941;176488450;-1;-17825793;-1;-2051;1.75E+12
670110100B;1;0;1;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;22;4;-90113376;7946;174655490;4;-89458006;6410;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;29;4;-89458006;8064;174655490;4;-89458006;7808;172556290;-1;-2097153;-11;-19400707;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172296194;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172294146;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;1;0;2;1;-89458006;7941;178585602;1;-89458006;7941;170196994;-1;-2099201;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;7;12;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;1;0;11;4;-178850474;7941;178587650;4;-178850474;7941;178585602;-1;-84935747;-1;-2051;1.75E+12
670110100B;1;0;0;0;17;4;-107284070;7941;178587650;4;966408602;7941;178585602;-1;-17825793;-1;-2051;1.75E+12
670110100B;1;0;1;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;22;4;-90113376;7946;174655490;4;-125110134;6410;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;24;14;-90113376;7946;174655490;6;-89458006;7946;172556290;-1;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;24;14;-90113376;7946;174655490;6;-89458006;7946;172556290;-1;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;24;14;-90113376;7946;174655490;6;-89458006;7946;172556290;-1;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;24;14;-90113376;7946;174655490;6;-89458006;7946;172556290;-1;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;29;4;-89458006;8064;174655490;4;-89458006;7808;172556290;-1;-2097153;-11;-19400707;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172294146;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;0;0;32;36;-89458006;7946;174391298;36;-89458006;7946;174391298;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;7;12;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;1;0;11;4;-178850474;7941;178587650;4;-178981548;7941;178585602;-1;-84935747;-1;-2051;1.75E+12
670110100B;1;0;0;0;16;36;-107284070;7941;178587650;36;-249892582;7941;178585602;-1;-17825795;-1;-2051;1.75E+12
670110100B;1;0;1;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;20;4;-107939440;7941;174655490;4;-107284070;7941;173604866;-1;-18481163;-1;-2623491;1.75E+12
670110100B;1;0;0;0;23;6;-90113376;7946;174655490;6;984234666;6410;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;30;65540;-89458006;8074;174653442;4;-89458006;394;172556290;-1;-2097153;-1;-2623491;1.75E+12
670110100B;1;0;1;0;1;1;-90113376;6400;2;1;178916010;0;174391298;-1;-2754571;-1551;-268371971;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;7;12;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;1;0;9;12;-178916011;7941;178587650;4;-178916011;7941;178585602;-1;-2;-1;-2051;1.75E+12
670110100B;1;0;0;0;16;36;-107284070;7941;178587650;36;-178588326;7941;178585602;-1;-17825795;-1;-2051;1.75E+12
670110100B;1;0;0;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;22;4;-90113376;7946;174655490;4;-89458006;6410;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;29;4;-89458006;8064;174655490;4;-89458006;7808;172556290;-1;-2097153;-11;-19400707;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172032002;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;1;0;2;1;-89458006;7941;178585602;1;-89458006;7941;174391298;-1;-2099201;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;7;12;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;0;0;8;4;-178588326;7941;178587650;4;-267717542;7941;178585602;-1;-1;-1;-2051;1.75E+12
670110100B;1;0;0;0;15;4;-178588326;7941;178587699;4;-178588326;7941;178585602;-1;-84934723;-1;-2051;1.75E+12
670110100B;1;0;0;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;1;0;20;4;-107939440;7941;174655490;4;-107284070;7941;173604866;-1;-18481163;-1;-2623491;1.75E+12
670110100B;1;0;0;0;23;6;-90113376;7946;174655490;6;984234666;266;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;29;4;-89458006;8064;174655490;4;-89458006;7808;172556290;-1;-2097153;-11;-19400707;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172294146;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172294146;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;6;16777220;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;1;0;9;12;-178916011;7941;178587650;4;-178916011;7941;178585602;-1;-2;-1;-2051;1.75E+12
670110100B;1;0;1;0;11;4;-178850474;7941;178587650;4;-178850474;7941;178585602;-1;-84935747;-1;-2051;1.75E+12
670110100B;1;0;0;0;17;4;-107284070;7941;178587650;4;966408602;7941;178585602;-1;-17825793;-1;-2051;1.75E+12
670110100B;1;0;1;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;20;4;-107939440;7941;174655490;4;-107284070;7941;173604866;-1;-18481163;-1;-2623491;1.75E+12
670110100B;1;0;0;0;23;6;-90113376;7946;174655490;6;984234666;266;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;29;4;-89458006;8064;174655490;4;-89458006;7808;172556290;-1;-2097153;-11;-19400707;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;174391298;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;0;0;2;1;-89458006;7941;178585602;9;-89458006;7941;174391298;-1;-2099201;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;7;12;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;1;0;9;12;-178916011;7941;178587650;4;-178916011;7941;178585602;-1;-2;-1;-2051;1.75E+12
670110100B;1;0;0;0;16;36;-107284070;7941;178587650;36;-249892582;7941;178585602;-1;-17825795;-1;-2051;1.75E+12
670110100B;1;0;0;0;0;1;-125110134;6144;2;1;966408602;6144;177537026;-1;-267390963;-1808;-268371971;1.75E+12
670110100B;1;0;1;0;2;1;-89458006;7941;178585602;1;-89458006;7941;176488450;-1;-2099201;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;7;12;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;1;0;9;12;-178916011;7941;178587650;4;-178916011;7941;178585602;-1;-2;-1;-2051;1.75E+12
670110100B;1;0;0;0;16;36;-107284070;7941;178587650;36;-178588326;7941;178585602;-1;-17825795;-1;-2051;1.75E+12
670110100B;1;0;0;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;22;4;-90113376;7946;174655490;4;-123012438;6410;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;29;4;-89458006;8064;174655490;4;-89458006;7808;172556290;-1;-2097153;-11;-19400707;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172032002;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;1;0;2;1;-89458006;7941;178585602;1;-89458006;7941;174391298;-1;-2099201;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;7;12;-89458006;7941;178587650;4;178916010;5;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;1;0;9;12;-178916011;7941;178587650;4;-178916011;7941;178585602;-1;-2;-1;-2051;1.75E+12
670110100B;1;0;0;0;16;36;-107284070;7941;178587650;36;-249892518;7941;178585602;-1;-17825795;-1;-2051;1.75E+12
670110100B;1;0;0;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;22;4;-90113376;7946;174655490;4;-125110134;6410;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;0;0;23;6;-90113376;7946;174655490;6;984234666;266;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;29;4;-89458006;8064;174655490;4;-89458006;7808;172556290;-1;-2097153;-11;-19400707;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172294146;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;1;0;2;1;-89458006;7941;178585602;1;-89458006;7941;174391298;-1;-2099201;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;4;1;-89458006;7941;178587650;1;178916010;5;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;7;12;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;1;0;12;12;-178850474;7941;178587650;4;89523542;5;178585602;-1;-68157507;-1;-2051;1.75E+12
670110100B;1;0;0;0;17;4;-107284070;7941;178587650;4;966408602;7941;178585602;-1;-17825793;-1;-2051;1.75E+12
670110100B;1;0;1;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;22;4;-90113376;7946;174655490;4;-125109590;6410;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;26;4;-89458006;7936;174655490;4;-89458006;7936;172556290;-1;-2097153;-11;-2623491;1.75E+12
670110100B;1;0;1;0;29;4;-89458006;8064;174655490;4;-89458006;7808;172556290;-1;-2097153;-11;-19400707;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172294146;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;1;0;2;1;-89458006;7941;178585602;1;-89458006;7941;174391298;-1;-2099201;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;4;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;0;0;9;12;-178916011;7941;178587650;4;89785690;5;178585602;-1;-2;-1;-2051;1.75E+12
670110100B;1;0;1;0;14;12;-178588326;7941;178587650;4;-178588326;7941;178585602;-1;-68157507;-1;-2051;1.75E+12
670110100B;1;0;0;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173080578;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;19;4;-107284070;7941;173606914;12;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;23;6;-90113376;7946;174655490;6;984234666;266;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;0;0;24;14;-90113376;7946;174655490;6;-89458006;7946;172556290;-1;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;30;65540;-89458006;8074;174653442;65540;-89458006;394;172558338;-1;-2097153;-1;-2623491;1.75E+12
670110100B;1;0;1;0;2;1;-89458006;7941;178585602;1;-89458006;7941;174391298;-1;-2099201;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;7;12;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;1;0;11;4;-178850474;7941;178587650;4;-178850474;7941;178585602;-1;-84935747;-1;-2051;1.75E+12
670110100B;1;0;0;0;17;4;-107284070;7941;178587650;4;966408602;7941;178585602;-1;-17825793;-1;-2051;1.75E+12
670110100B;1;0;1;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;22;4;-90113376;7946;174655490;4;143263882;0;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;24;14;-90113376;7946;174655490;6;-89458006;7946;172556290;-1;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;30;65540;-89458006;8074;174653442;65540;-89458006;1930;172556290;-1;-2097153;-1;-2623491;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172294146;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;1;0;2;1;-89458006;7941;178585602;1;-89458006;7941;174391298;-1;-2099201;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;7;12;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;1;0;9;12;-178916011;7941;178587650;4;-178916011;7941;178585602;-1;-2;-1;-2051;1.75E+12
670110100B;1;0;0;0;16;36;-107284070;7941;178587650;36;-249892518;7941;178585602;-1;-17825795;-1;-2051;1.75E+12
670110100B;1;0;0;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;22;4;-90113376;7946;174655490;4;-89458006;6410;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;29;4;-89458006;8064;174655490;4;-89458006;7808;172556290;-1;-2097153;-11;-19400707;1.75E+12
670110100B;1;0;1;0;32;36;-89458006;7946;174391298;36;-89458006;7946;172294146;-1;-2099201;-1;-2051;1.75E+12
670110100B;1;0;1;0;2;1;-89458006;7941;178585602;1;-89458006;7941;174391298;-1;-2099201;-1;-3;1.75E+12
670110100B;1;0;0;0;3;1;-89458006;7941;178587650;1;-89458006;7941;178585602;-1;-2097153;-1;-3;1.75E+12
670110100B;1;0;1;0;7;12;-89458006;7941;178587650;4;-89458006;7941;178585602;-1;-2097153;-1;-2051;1.75E+12
670110100B;1;0;1;0;10;4;-178916011;7941;178587650;4;89458005;5;178585602;-1;-67108866;-1;-2051;1.75E+12
670110100B;1;0;0;0;17;4;-107284070;7941;178587650;4;966408602;7941;178585602;-1;-17825793;-1;-2051;1.75E+12
670110100B;1;0;1;0;19;4;-107284070;7941;173606914;4;-107284070;7685;173604866;-1;-17825793;-1;-526339;1.75E+12
670110100B;1;0;0;0;22;4;-90113376;7946;174655490;4;-125109590;6410;172556290;-65537;-2752523;-1;-2623491;1.75E+12
670110100B;1;0;1;0;27;4;-89458006;7936;174655490;4;178916010;0;172556290;-1;-2097153;-11;-94898179;1.75E+12
670110100B;1;0;1;0;30;65540;-89458006;8074;174653442;65540;-89458006;1930;172556290;-1;-2097153;-1;-2623491;1.75E+12
